row_id,agent_code,agent_age,agent_join_month,first_policy_sold_month,year_month,unique_proposals_last_7_days,unique_proposals_last_15_days,unique_proposals_last_21_days,unique_proposal,unique_quotations_last_7_days,unique_quotations_last_15_days,unique_quotations_last_21_days,unique_quotations,unique_customers_last_7_days,unique_customers_last_15_days,unique_customers_last_21_days,unique_customers,new_policy_count,ANBP_value,net_income,number_of_policy_holders,number_of_cash_payment_policies
1411,f312b5da,26,7/1/2021,4/1/2023,3/1/2023,0,6,20,31,3,6,2,18,5,8,3,16,39,770835,183901,16,195
1412,599c361f,28,11/1/2021,12/1/2022,3/1/2023,0,5,13,20,1,3,6,12,1,6,9,16,0,0,19753,64,144
1413,a30df4f5,34,7/1/2019,6/1/2022,3/1/2023,2,3,0,7,0,6,8,15,1,8,10,19,16,667472,151036,19,48
1414,90758512,39,12/1/2021,1/1/2023,3/1/2023,1,1,14,20,3,5,2,13,3,6,2,11,29,607695,136423,22,116
1415,5a4c13f1,41,8/1/2022,7/1/2023,3/1/2023,3,0,19,25,4,6,4,21,5,7,7,19,34,1387880,415422,76,238
1416,3ec02013,45,4/1/2019,2/1/2023,3/1/2023,0,6,20,29,0,2,6,24,2,6,9,17,34,2915194,625285,0,136
1417,38aaffd5,41,8/1/2019,3/1/2023,3/1/2023,1,3,14,23,2,1,1,19,3,4,6,13,27,1726191,303923,0,0
1418,7.02E+05,50,6/1/2019,8/1/2022,3/1/2023,1,5,15,25,2,3,2,24,4,4,5,13,27,2112561,354799,52,81
1419,417f5867,42,3/1/2022,4/1/2024,3/1/2023,3,3,13,20,1,3,9,16,2,4,15,21,0,0,250524,84,232
1420,b6e384ce,27,11/1/2020,7/1/2022,3/1/2023,2,2,2,10,4,0,2,7,6,2,3,11,11,781473,144229,44,99
1421,6e725ba0,54,11/1/2019,8/1/2023,3/1/2023,1,5,4,15,1,2,8,14,2,5,9,16,16,251008,65145,64,96
1422,fffb525d,32,3/1/2020,11/1/2023,3/1/2023,0,3,1,9,2,4,8,15,4,5,11,20,12,183624,42242,20,48
1423,6f975ef6,49,12/1/2021,5/1/2022,3/1/2023,1,5,9,19,1,3,2,7,3,3,4,10,23,590318,129899,20,46
1424,458aa9db,59,9/1/2020,9/1/2023,3/1/2023,0,3,17,21,3,4,6,17,5,8,12,25,22,1346400,197245,75,66
1425,b009bd86,35,5/1/2021,7/1/2023,3/1/2023,3,4,5,14,4,0,7,13,4,3,13,20,19,1734529,350475,80,38
1426,0599fb2d,39,5/1/2019,4/1/2024,3/1/2023,0,6,16,24,4,4,2,23,5,7,5,17,28,2287348,673972,51,168
1427,a9629fa4,27,4/1/2022,2/1/2023,3/1/2023,2,1,13,21,4,1,2,18,4,1,7,12,24,1140696,202015,12,24
1428,11ddf2a7,55,5/1/2021,1/1/2022,3/1/2023,0,1,18,23,2,6,4,13,4,8,5,17,29,1516642,426311,0,29
1429,0b1be2b8,49,11/1/2021,11/1/2023,3/1/2023,2,5,12,21,3,4,1,19,5,6,2,13,28,2033612,437111,0,224
1430,44b3f07a,23,12/1/2021,1/1/2022,3/1/2023,3,3,11,20,1,4,9,15,1,8,12,21,27,1267191,278743,21,27
1431,77831d24,56,5/1/2019,5/1/2022,3/1/2023,1,4,4,13,0,4,7,12,2,7,12,21,16,384832,46415,21,144
1432,37b41a6c,59,8/1/2020,6/1/2023,3/1/2023,3,4,17,28,4,4,4,24,4,4,5,13,32,2162976,543860,26,0
1433,10dabaca,44,5/1/2021,10/1/2023,3/1/2023,2,1,3,9,3,3,1,8,3,4,7,14,14,537320,126029,42,28
1434,f7312aa8,33,10/1/2019,3/1/2023,3/1/2023,3,3,2,10,3,0,9,13,4,1,11,16,0,0,80869,64,99
1435,6717a1a3,20,2/1/2021,2/1/2023,3/1/2023,2,6,14,23,3,5,0,9,3,8,2,13,32,1403616,322021,0,160
1436,890e8652,40,1/1/2020,4/1/2022,3/1/2023,2,0,7,10,2,2,2,9,2,5,5,12,18,611820,61712,12,72
1437,f201803d,51,11/1/2021,4/1/2024,3/1/2023,0,3,16,22,2,2,3,16,3,2,3,8,30,1340670,348444,0,0
1438,d036ff5d,29,3/1/2020,8/1/2022,3/1/2023,0,3,10,15,3,4,4,13,4,5,4,13,16,822992,103016,13,64
1439,071c1880,48,11/1/2019,2/1/2024,3/1/2023,1,2,8,13,3,1,0,9,5,3,5,13,16,1485536,402622,52,0
1440,54ca74d2,51,3/1/2021,3/1/2023,3/1/2023,3,3,2,13,1,3,4,9,3,3,7,13,16,1057856,113376,13,96
1441,bd98e172,23,5/1/2021,2/1/2023,3/1/2023,2,6,11,22,4,1,4,15,5,3,8,16,30,2639610,468618,32,210
1442,1630a967,45,11/1/2020,1/1/2022,3/1/2023,2,2,2,11,3,5,7,16,3,5,9,17,16,1202720,342456,51,48
1443,7bd02f08,60,12/1/2019,1/1/2022,3/1/2023,1,3,5,12,0,0,7,10,2,3,7,12,21,745857,113261,12,42
1444,1ec9c089,55,6/1/2021,6/1/2022,3/1/2023,3,0,18,24,1,6,1,14,3,8,3,14,27,2071224,490665,0,81
1445,70f300fa,24,4/1/2022,11/1/2023,3/1/2023,2,0,8,14,2,4,0,7,2,6,0,8,21,1391439,152500,32,21
1446,bbbcdb24,60,9/1/2022,2/1/2023,3/1/2023,2,4,14,23,0,3,2,18,1,3,3,7,28,990332,150757,14,224
1447,3417b25d,23,4/1/2022,10/1/2023,3/1/2023,1,6,14,24,0,0,6,11,2,4,9,15,31,2685437,417569,30,62
1448,242ff816,59,11/1/2022,10/1/2023,3/1/2023,2,5,0,9,0,2,9,12,1,3,12,16,12,877296,244561,32,48
1449,bf9913dd,37,11/1/2022,5/1/2023,3/1/2023,3,6,5,19,1,1,3,13,2,2,5,9,21,1344504,232718,18,84
1450,17b72bab,54,5/1/2019,6/1/2023,3/1/2023,1,0,16,19,3,2,7,16,3,3,9,15,26,1120548,237952,15,182
1451,647b43a4,48,5/1/2019,1/1/2022,3/1/2023,0,4,7,16,1,1,3,7,2,1,4,7,23,520306,131978,21,207
1452,b119ccc5,56,6/1/2019,11/1/2022,3/1/2023,3,2,4,10,0,1,9,11,0,2,13,15,19,1317023,249847,30,76
1453,61b67baf,25,8/1/2022,9/1/2023,3/1/2023,0,6,8,19,0,0,8,16,1,2,8,11,21,483189,74339,22,0
1454,eed4e1bc,21,2/1/2021,3/1/2024,3/1/2023,2,2,1,7,1,2,1,5,3,5,6,14,0,0,65963,0,99
1455,a0cc389a,56,3/1/2022,12/1/2023,3/1/2023,2,4,18,25,2,2,9,24,4,2,15,21,0,0,625582,63,261
1456,428ca558,48,11/1/2019,11/1/2023,3/1/2023,2,2,19,27,0,1,9,16,2,3,10,15,36,1939752,365431,15,252
1457,1d08e7c3,28,9/1/2019,6/1/2022,3/1/2023,2,0,20,27,4,3,3,20,6,4,7,17,34,2950418,673233,0,272
1458,ec6df6c6,23,5/1/2021,1/1/2024,3/1/2023,1,2,8,12,2,6,2,11,3,6,4,13,20,457640,91084,39,180
1459,65ca2c59,28,5/1/2019,5/1/2022,3/1/2023,1,4,8,14,3,2,2,9,5,5,5,15,19,1614829,483121,30,152
1460,df2b837a,31,12/1/2021,2/1/2024,3/1/2023,0,4,10,17,0,4,1,15,2,4,2,8,0,0,206622,8,114
1461,39f484d0,20,10/1/2022,11/1/2023,3/1/2023,3,3,7,16,4,0,3,9,4,4,9,17,19,1507213,370365,34,76
1462,01a4ff82,52,8/1/2021,8/1/2023,3/1/2023,1,6,5,15,0,5,9,15,0,9,14,23,23,1589047,320292,23,23
1463,c30cd7d8,47,6/1/2020,2/1/2022,3/1/2023,2,0,20,25,2,4,8,15,2,4,10,16,30,710940,159771,48,60
1464,3fae68fe,36,3/1/2021,5/1/2022,3/1/2023,0,6,5,12,1,6,9,17,1,8,14,23,14,120666,35422,23,70
1465,4a36c4e0,34,1/1/2023,3/1/2023,3/1/2023,3,2,5,12,1,2,8,12,1,6,13,20,20,1161640,261960,20,180
1466,e73014ba,42,11/1/2021,1/1/2022,3/1/2023,1,5,16,24,4,5,4,18,6,9,4,19,28,1160124,153945,57,84
1467,264728f9,44,6/1/2020,11/1/2023,3/1/2023,2,6,15,26,2,4,6,13,2,6,10,18,30,1806960,378985,0,150
1468,5724f683,40,11/1/2019,2/1/2022,3/1/2023,0,6,3,11,2,5,9,17,3,9,15,27,15,696675,199241,108,135
1469,52e1374a,51,4/1/2022,4/1/2024,3/1/2023,3,2,17,23,4,4,1,15,5,8,4,17,28,1812048,188116,34,224
1470,c7f5a4a2,34,3/1/2020,3/1/2024,3/1/2023,0,3,12,19,1,6,9,17,3,9,13,25,23,1958381,347162,0,92
1471,9901c7de,52,9/1/2021,1/1/2023,3/1/2023,2,4,16,25,2,2,6,15,3,2,11,16,0,0,458867,48,0
1472,11edb733,60,1/1/2022,8/1/2022,3/1/2023,1,5,18,29,4,6,1,15,6,8,4,18,33,2126751,403733,0,132
1473,0a75b64a,34,2/1/2020,7/1/2023,3/1/2023,2,0,0,5,4,5,0,10,5,7,1,13,8,224144,47100,39,16
1474,9c2e3be7,45,7/1/2022,7/1/2023,3/1/2023,1,6,13,23,0,4,7,19,0,8,11,19,26,826800,175274,19,234
1475,9bf16323,40,9/1/2022,7/1/2023,3/1/2023,1,1,14,17,2,1,1,14,3,4,4,11,20,1871460,361976,0,60
1476,c32ae63f,40,4/1/2019,4/1/2023,3/1/2023,2,5,8,19,4,2,5,15,4,6,7,17,0,0,104490,0,115
1477,9d27a440,29,7/1/2021,7/1/2022,3/1/2023,1,3,1,10,4,6,9,20,6,7,10,23,12,610176,129433,0,60
1478,f84c1547,52,2/1/2022,3/1/2022,3/1/2023,3,3,20,28,1,1,8,13,2,4,8,14,30,2958870,718036,28,240
1479,84ef9ce3,38,9/1/2020,10/1/2023,3/1/2023,3,0,1,6,1,0,5,7,1,0,5,6,10,224140,63855,12,10
1480,a09aba1d,50,4/1/2021,10/1/2023,3/1/2023,2,1,7,13,2,6,5,14,3,8,10,21,16,1267056,237500,84,112
1481,27b10a36,54,6/1/2022,12/1/2023,3/1/2023,0,2,7,13,2,5,6,14,3,5,10,18,19,395998,99718,18,38
1482,6c9d3c40,40,6/1/2020,3/1/2022,3/1/2023,3,5,10,20,0,3,2,9,2,5,3,10,29,2529989,715753,40,0
1483,dcc03438,52,6/1/2021,4/1/2022,3/1/2023,0,5,20,27,0,6,1,8,2,7,7,16,33,2369928,255275,32,99
1484,779a11fe,60,4/1/2020,5/1/2023,3/1/2023,3,2,12,22,0,5,3,18,0,6,6,12,23,1436833,263294,12,184
1485,4b50ba06,41,5/1/2021,7/1/2022,3/1/2023,1,4,15,24,1,4,1,14,2,4,4,10,28,2128728,468774,10,28
1486,d1498ea3,40,11/1/2020,8/1/2022,3/1/2023,0,4,8,15,3,0,3,9,3,2,8,13,20,1702180,378102,52,160
1487,3a47f9bd,49,5/1/2020,3/1/2022,3/1/2023,2,1,6,11,0,2,8,11,2,4,12,18,19,1037647,280022,36,114
1488,145cbf5b,24,4/1/2019,8/1/2023,3/1/2023,0,6,5,16,2,1,9,13,3,3,13,19,21,1178016,141589,38,21
1489,0e4770a7,21,3/1/2020,7/1/2022,3/1/2023,0,0,1,4,1,2,8,12,3,3,12,18,12,89844,26931,18,48
1490,ef67e31b,22,6/1/2020,5/1/2022,3/1/2023,3,3,11,20,1,2,7,12,3,4,11,18,0,0,248640,36,0
1491,6698f96f,45,9/1/2019,2/1/2022,3/1/2023,1,3,16,21,0,2,8,16,1,3,9,13,22,1153394,293789,0,22
1492,cd20229a,57,7/1/2022,5/1/2023,3/1/2023,3,4,17,26,3,4,8,16,5,4,9,18,29,2603678,667412,18,145
1493,ad927b09,45,5/1/2019,5/1/2023,3/1/2023,1,0,6,11,2,1,9,13,3,1,11,15,12,762084,206099,0,108
1494,dc758a61,20,5/1/2020,2/1/2023,3/1/2023,0,2,1,7,4,1,9,15,4,5,14,23,0,0,230859,23,72
1495,7d9166e2,39,3/1/2022,4/1/2022,3/1/2023,0,1,3,9,4,6,0,11,4,10,4,18,15,970905,259299,72,75
1496,e4892740,36,4/1/2021,1/1/2022,3/1/2023,0,2,11,18,0,0,2,9,2,2,3,7,22,487850,67346,7,154
1497,29ab6f3f,25,2/1/2022,8/1/2023,3/1/2023,1,0,5,7,4,4,0,9,6,5,5,16,9,803619,212640,32,54
1498,885be06c,21,4/1/2021,1/1/2024,3/1/2023,2,6,10,21,0,3,6,18,0,5,11,16,27,1071468,172908,48,54
1499,d59044e1,38,12/1/2022,5/1/2023,3/1/2023,2,3,0,10,1,3,6,11,2,4,12,18,14,1129058,193953,36,0
1500,c84e7e18,27,7/1/2022,2/1/2023,3/1/2023,1,2,8,16,0,4,1,8,2,8,6,16,25,2161425,585997,32,175
1501,4c33101d,45,9/1/2022,12/1/2022,3/1/2023,2,4,1,9,0,6,1,8,0,7,4,11,14,900816,235488,11,98
1502,0f4c38b4,45,1/1/2021,3/1/2022,3/1/2023,0,2,3,7,3,0,0,4,4,3,3,10,12,1022748,141649,10,48
1503,6d1a5987,44,1/1/2021,5/1/2023,3/1/2023,1,5,17,24,4,1,1,19,6,5,6,17,29,1502171,252488,34,87
1504,a2892004,48,10/1/2022,11/1/2023,3/1/2023,0,3,18,25,1,3,0,24,1,4,6,11,33,999174,269511,22,297
1505,f96847e4,39,4/1/2020,1/1/2024,3/1/2023,0,0,7,10,3,5,3,12,4,9,6,19,12,486876,125819,0,24
1506,3a296b6c,50,5/1/2020,12/1/2023,3/1/2023,2,5,20,32,1,4,8,22,1,7,10,18,40,1095720,120307,72,0
1507,b07c503c,52,5/1/2022,4/1/2024,3/1/2023,0,1,18,24,0,2,8,13,0,3,8,11,28,2780904,509854,44,168
1508,041aede5,47,4/1/2022,7/1/2023,3/1/2023,0,0,20,25,3,3,6,21,5,5,10,20,26,1239706,279095,0,130
1509,6e578e1b,59,12/1/2021,10/1/2022,3/1/2023,0,5,9,16,4,4,6,15,6,7,8,21,24,1741608,198922,63,48
1510,87bc8e5a,42,3/1/2020,12/1/2022,3/1/2023,0,6,1,12,2,3,0,10,3,6,6,15,20,535180,96528,15,120
1511,6c679551,33,8/1/2022,7/1/2023,3/1/2023,2,2,10,15,3,6,7,17,3,10,12,25,16,1039632,280341,100,0
1512,c7ee131e,28,2/1/2023,7/1/2023,3/1/2023,3,2,2,11,2,1,9,13,4,4,14,22,14,494802,49999,22,14
1513,6f0bb1b5,42,8/1/2020,12/1/2023,3/1/2023,1,3,0,5,0,6,6,13,1,6,7,14,8,726848,215505,28,0
1514,ff8edcc9,56,4/1/2022,4/1/2023,3/1/2023,0,0,12,16,0,3,6,12,1,4,7,12,22,1098394,131996,0,44
1515,f846850b,26,4/1/2020,1/1/2024,3/1/2023,2,2,1,6,0,6,6,13,1,10,9,20,10,45520,9911,80,80
1516,166ddb3a,51,5/1/2020,7/1/2023,3/1/2023,2,5,9,20,3,6,9,19,5,8,12,25,22,1896576,207768,100,22
1517,c766025d,40,10/1/2019,8/1/2023,3/1/2023,0,4,1,10,0,4,1,9,2,5,3,10,14,1190518,250365,40,14
1518,7dc61c41,27,1/1/2022,4/1/2024,3/1/2023,0,0,16,19,4,5,5,16,6,9,10,25,20,68040,18468,50,60
1519,18f0e6f8,54,5/1/2019,11/1/2023,3/1/2023,3,0,9,15,0,2,1,12,1,6,5,12,21,776391,102212,36,168
1520,6832d07e,25,7/1/2019,2/1/2024,3/1/2023,3,1,13,20,2,6,9,19,4,10,11,25,22,241274,36856,100,176
1521,3cfc52f3,44,4/1/2020,1/1/2023,3/1/2023,2,0,14,19,1,6,6,17,1,10,10,21,23,1213549,189844,21,0
1522,cc2832ba,38,9/1/2019,4/1/2024,3/1/2023,1,3,18,24,3,6,4,18,3,9,9,21,27,1051110,314366,63,81
1523,ced0898f,31,11/1/2019,1/1/2022,3/1/2023,1,1,4,10,0,1,0,5,1,5,1,7,0,0,40873,28,88
1524,a14ecd6f,60,11/1/2021,6/1/2023,3/1/2023,0,0,0,3,0,0,4,5,0,0,7,7,4,77144,16774,28,32
1525,e6571109,44,11/1/2022,4/1/2024,3/1/2023,2,3,6,12,3,4,5,13,3,7,6,16,20,48620,10415,64,120
1526,04cd94ce,59,1/1/2020,9/1/2023,3/1/2023,3,3,7,16,3,5,4,15,4,6,9,19,19,1248585,170116,76,57
1527,6aae1684,32,11/1/2019,8/1/2022,3/1/2023,0,6,3,12,3,3,9,16,4,4,14,22,17,487696,97221,66,102
1528,d125cd5b,22,3/1/2020,1/1/2022,3/1/2023,3,3,9,18,3,3,1,11,5,7,3,15,19,1706979,457005,30,133
1529,da6dbb08,50,11/1/2019,9/1/2023,3/1/2023,2,6,4,15,2,4,7,14,2,8,8,18,17,1060103,153070,18,17
1530,1b77fbd0,37,11/1/2020,10/1/2022,3/1/2023,2,2,14,19,4,6,1,16,5,8,3,16,22,184492,27221,0,110
1531,ddff87dd,55,10/1/2020,1/1/2023,3/1/2023,3,2,17,24,4,3,6,19,4,7,6,17,0,0,232917,17,165
1532,0fc88310,53,12/1/2021,9/1/2022,3/1/2023,0,4,11,18,1,1,3,11,1,5,9,15,20,677220,190226,45,180
1533,8e04acc1,37,4/1/2021,1/1/2024,3/1/2023,2,4,13,20,2,2,4,15,3,5,7,15,25,242900,48747,30,100
1534,8f4643ab,28,12/1/2021,11/1/2022,3/1/2023,3,2,3,9,2,4,8,15,3,5,11,19,0,0,103475,76,91
1535,57838cf4,35,11/1/2019,2/1/2023,3/1/2023,0,6,20,27,4,4,9,26,4,5,15,24,0,0,19009,0,140
1536,328cab7d,27,11/1/2019,6/1/2023,3/1/2023,0,3,14,19,0,1,8,11,2,3,12,17,24,737976,102606,68,168
1537,461a76aa,39,9/1/2019,6/1/2023,3/1/2023,1,5,9,17,2,6,7,16,3,9,10,22,23,617895,164117,66,207
1538,1e05b8c4,50,3/1/2020,2/1/2023,3/1/2023,0,0,12,15,3,4,1,12,3,8,6,17,21,783804,150000,68,42
1539,6951b407,36,1/1/2021,5/1/2022,3/1/2023,0,6,11,18,0,4,9,15,2,5,12,19,23,2028945,487608,38,115
1540,293115df,56,11/1/2021,4/1/2022,3/1/2023,1,6,5,16,0,3,7,13,1,5,9,15,25,1234825,333671,45,200
1541,42df1e2f,27,1/1/2022,9/1/2022,3/1/2023,2,6,9,22,0,0,9,21,1,4,11,16,28,640192,178176,64,140
1542,56edaaf5,52,11/1/2022,9/1/2023,3/1/2023,1,5,18,28,1,5,6,16,2,5,12,19,33,1331715,146355,57,264
1543,6f2f687a,20,11/1/2021,11/1/2023,3/1/2023,0,0,20,24,4,0,0,18,4,4,3,11,32,1643584,194653,33,0
1544,c8377e37,32,6/1/2022,1/1/2023,3/1/2023,3,0,8,15,0,0,6,10,2,4,12,18,18,103302,22295,0,72
1545,e0a2ad11,30,7/1/2021,11/1/2023,3/1/2023,1,5,12,21,2,5,9,18,2,8,13,23,27,2691144,773870,0,243
1546,93a839c4,44,9/1/2022,3/1/2024,3/1/2023,3,1,20,29,1,6,1,9,2,8,5,15,37,1471860,196770,45,296
1547,1b99b648,29,8/1/2019,1/1/2022,3/1/2023,0,5,19,27,4,6,1,13,5,10,1,16,31,398536,61556,16,155
1548,f02a4b71,20,2/1/2022,10/1/2022,3/1/2023,0,0,11,12,0,4,4,10,0,7,5,12,0,0,429561,12,80
1549,4aa5bb82,58,7/1/2020,10/1/2023,3/1/2023,2,2,14,20,4,2,6,15,4,5,7,16,28,948360,217696,48,84
1550,d28046bc,44,12/1/2022,1/1/2023,3/1/2023,0,6,17,26,2,5,4,16,3,8,9,20,35,947520,274850,60,0
1551,bdb489c0,39,5/1/2019,1/1/2022,3/1/2023,3,3,7,14,1,6,4,12,3,10,8,21,20,1501680,191279,42,160
1552,c724fffa,37,6/1/2022,10/1/2022,3/1/2023,0,5,18,28,0,6,1,27,2,6,5,13,30,122520,22744,39,270
1553,dff6c023,47,3/1/2021,9/1/2022,3/1/2023,3,4,6,16,1,0,0,9,1,4,0,5,23,1043648,194373,10,23
1554,963a1048,21,8/1/2019,3/1/2024,3/1/2023,0,1,4,8,1,0,0,3,3,3,4,10,16,963584,193914,20,80
1555,11b6f9e5,45,5/1/2019,2/1/2023,3/1/2023,1,0,16,22,2,1,6,15,2,3,10,15,28,1613500,469151,45,196
1556,be721f54,29,2/1/2020,8/1/2022,3/1/2023,3,5,12,24,3,0,9,13,5,0,15,20,28,684348,98065,80,56
1557,c488b483,49,7/1/2019,11/1/2022,3/1/2023,0,1,4,8,0,0,1,4,2,1,2,5,9,277272,40377,10,36
1558,1c95f015,46,5/1/2020,9/1/2022,3/1/2023,2,3,16,26,0,0,2,21,2,3,7,12,31,3017788,490257,24,279
1559,12e43255,46,3/1/2020,8/1/2022,3/1/2023,0,2,13,19,1,4,9,18,1,7,13,21,24,305064,59542,63,216
1560,3c26fc5a,38,3/1/2020,5/1/2022,3/1/2023,2,5,11,23,3,5,2,18,5,5,3,13,32,2087328,589516,13,32
1561,52421009,43,7/1/2020,4/1/2023,3/1/2023,0,2,17,21,3,4,0,16,5,8,4,17,23,1354953,263744,34,46
1562,8813423f,22,1/1/2020,10/1/2023,3/1/2023,1,0,8,13,3,1,7,12,3,1,12,16,14,978768,272116,0,112
1563,c2d274aa,54,7/1/2019,5/1/2023,3/1/2023,2,6,4,15,4,2,0,10,6,3,5,14,0,0,400857,56,22
1564,59f16623,54,3/1/2021,5/1/2023,3/1/2023,1,5,2,9,1,4,6,12,1,8,11,20,11,379126,42058,0,88
1565,c158de38,43,11/1/2020,6/1/2023,3/1/2023,2,4,17,24,1,3,6,11,3,3,12,18,29,2112186,382150,18,116
1566,a1d1d855,38,3/1/2021,4/1/2022,3/1/2023,3,6,15,25,1,0,6,10,1,3,9,13,27,508599,61410,13,216
1567,f09df16e,54,12/1/2022,2/1/2024,3/1/2023,2,4,16,23,2,1,4,20,4,5,9,18,28,1563296,210371,36,28
1568,51b5ab9b,24,6/1/2021,8/1/2023,3/1/2023,2,5,16,28,2,4,4,15,2,6,7,15,32,2686144,585116,60,64
1569,d94be574,55,9/1/2020,3/1/2023,3/1/2023,0,3,18,26,2,2,0,10,3,2,5,10,34,481882,54260,20,0
1570,f2fcfe25,28,8/1/2020,11/1/2022,3/1/2023,0,5,1,7,2,4,3,10,4,4,8,16,13,102323,24757,48,0
1571,d79899e1,38,9/1/2021,5/1/2023,3/1/2023,1,3,9,14,2,5,8,16,4,5,10,19,15,401160,109026,76,45
1572,3.55E+05,60,5/1/2021,1/1/2023,3/1/2023,3,3,20,30,2,6,4,22,2,9,5,16,33,2779128,605882,16,231
1573,7f45d13e,53,10/1/2022,4/1/2024,3/1/2023,1,1,8,13,0,6,4,11,1,9,6,16,18,1347840,253754,0,72
1574,f53a20ef,27,8/1/2022,7/1/2023,3/1/2023,0,0,5,8,3,2,4,10,3,4,10,17,11,318527,76208,34,33
1575,4ca77240,57,12/1/2020,3/1/2023,3/1/2023,3,6,8,22,2,3,6,20,2,7,7,16,23,1741698,455194,16,184
1576,73fc3821,58,8/1/2021,12/1/2023,3/1/2023,1,5,19,26,2,0,7,14,2,3,13,18,31,1350856,252035,54,279
1577,360ed942,29,6/1/2020,12/1/2023,3/1/2023,0,5,8,15,1,4,4,14,3,4,4,11,22,818796,187870,33,88
1578,d70de9a7,51,10/1/2020,1/1/2022,3/1/2023,2,5,7,16,4,1,3,11,6,3,4,13,21,1103991,257389,52,63
1579,0e123beb,20,4/1/2019,3/1/2023,3/1/2023,1,2,17,25,0,3,7,23,2,6,11,19,27,1911870,499231,19,243
1580,1ab4c789,28,3/1/2021,11/1/2023,3/1/2023,0,1,9,11,0,4,7,12,1,6,7,14,18,1077516,298607,14,36
1581,cf65cb6d,49,9/1/2020,6/1/2023,3/1/2023,2,6,16,26,4,0,2,24,5,4,5,14,0,0,196784,14,64
1582,7e01dea3,50,2/1/2021,11/1/2022,3/1/2023,2,2,3,12,2,1,6,10,3,5,9,17,13,847587,93144,17,65
1583,ea128aeb,42,7/1/2021,2/1/2023,3/1/2023,1,2,7,13,3,5,4,13,3,7,6,16,20,1307580,172706,32,160
1584,3c08603a,45,2/1/2021,2/1/2023,3/1/2023,1,6,20,30,2,3,6,20,4,4,12,20,31,1980063,548412,40,186
